ep 1515, a_n 19, epsilon 0.008, total_reward 159.62186215745012, step 55057
ep 1516, a_n 25, epsilon 0.100, total_reward 59.05448004517741, step 55082
ep 1517, a_n 24, epsilon 0.008, total_reward 68.61269763126487, step 55106
ep 1518, a_n 18, epsilon 0.100, total_reward 176.63897025767682, step 55124
ep 1519, a_n 27, epsilon 0.100, total_reward 42.97344252881906, step 55151
ep 1520, a_n 46, epsilon 0.008, total_reward -19.499037523590893, step 55197
ep 1521, a_n 30, epsilon 0.008, total_reward 25.34044256988019, step 55227
ep 1522, a_n 35, epsilon 0.100, total_reward 3.978742897998586, step 55262
ep 1523, a_n 22, epsilon 0.100, total_reward 86.66501420513369, step 55284
ep 1524, a_n 24, epsilon 0.008, total_reward 73.0928420457669, step 55308
ep 1525, a_n 45, epsilon 0.100, total_reward -12.792534776200124, step 55353
ep 1526, a_n 69, epsilon 0.100, total_reward -28.198195441369705, step 55422
ep 1527, a_n 34, epsilon 0.008, total_reward 8.25612328975678, step 55456
ep 1528, a_n 25, epsilon 0.100, total_reward 83.64002512374338, step 55481
ep 1529, a_n 24, epsilon 0.100, total_reward 66.40498617188558, step 55505
ep 1530, a_n 25, epsilon 0.008, total_reward 88.11955928889984, step 55530
ep 1531, a_n 17, epsilon 0.008, total_reward 172.28970976041066, step 55547
ep 1532, a_n 33, epsilon 0.008, total_reward 8.665060956643782, step 55580
ep 1533, a_n 17, epsilon 0.008, total_reward 169.31325397126312, step 55597
ep 1534, a_n 21, epsilon 0.008, total_reward 104.07172602928458, step 55618
ep 1535, a_n 33, epsilon 0.100, total_reward 8.864928222829306, step 55651
ep 1536, a_n 40, epsilon 0.100, total_reward 20.572898243887295, step 55691
ep 1537, a_n 45, epsilon 0.008, total_reward -18.869824520076325, step 55736
ep 1538, a_n 18, epsilon 0.100, total_reward 151.24584248254314, step 55754
ep 1539, a_n 59, epsilon 0.100, total_reward -28.226047504446022, step 55813
ep 1540, a_n 19, epsilon 0.100, total_reward 159.25633215306428, step 55832
ep 1541, a_n 21, epsilon 0.100, total_reward 132.75493270804043, step 55853
ep 1542, a_n 26, epsilon 0.008, total_reward 49.767671521892126, step 55879
ep 1543, a_n 18, epsilon 0.008, total_reward 149.83762725251836, step 55897
ep 1544, a_n 20, epsilon 0.008, total_reward 117.62271291871541, step 55917
ep 1545, a_n 14, epsilon 0.100, total_reward 241.75571540066855, step 55931
ep 1546, a_n 19, epsilon 0.008, total_reward 133.49088198859974, step 55950
ep 1547, a_n 39, epsilon 0.008, total_reward -7.09230061782819, step 55989
ep 1548, a_n 28, epsilon 0.008, total_reward 38.014786373397044, step 56017
ep 1549, a_n 48, epsilon 0.100, total_reward 11.097654140115795, step 56065
ep 1550, a_n 35, epsilon 0.008, total_reward 0.7970078155343678, step 56100
ep 1551, a_n 15, epsilon 0.100, total_reward 241.83251713509506, step 56115
ep 1552, a_n 30, epsilon 0.100, total_reward 23.89173866878195, step 56145
ep 1553, a_n 36, epsilon 0.100, total_reward 33.29557512993463, step 56181
ep 1554, a_n 18, epsilon 0.008, total_reward 151.42145731800142, step 56199
ep 1555, a_n 43, epsilon 0.100, total_reward -12.351561102773815, step 56242
ep 1556, a_n 17, epsilon 0.008, total_reward 171.36003954245487, step 56259
ep 1557, a_n 38, epsilon 0.008, total_reward -7.428723699866303, step 56297
ep 1558, a_n 17, epsilon 0.100, total_reward 170.22161758729783, step 56314
ep 1559, a_n 17, epsilon 0.100, total_reward 170.95678693397457, step 56331
ep 1560, a_n 16, epsilon 0.008, total_reward 187.50074965412455, step 56347
ep 1561, a_n 53, epsilon 0.008, total_reward 0.28044640030590934, step 56400
ep 1562, a_n 25, epsilon 0.100, total_reward 59.909902483438294, step 56425
ep 1563, a_n 22, epsilon 0.008, total_reward 86.86087003591261, step 56447
ep 1564, a_n 89, epsilon 0.007, total_reward -1.10135542181908, step 56536
ep 1565, a_n 16, epsilon 0.100, total_reward 190.3227771468741, step 56552
ep 1566, a_n 24, epsilon 0.007, total_reward 75.01095265539496, step 56576
ep 1567, a_n 79, epsilon 0.100, total_reward -25.36934717381839, step 56655
ep 1568, a_n 36, epsilon 0.100, total_reward -1.9342385624041931, step 56691
ep 1569, a_n 18, epsilon 0.007, total_reward 150.8742344058717, step 56709
ep 1570, a_n 17, epsilon 0.007, total_reward 169.85070152481927, step 56726
ep 1571, a_n 80, epsilon 0.007, total_reward -32.39971125141411, step 56806
ep 1572, a_n 16, epsilon 0.100, total_reward 190.91470762936444, step 56822
ep 1573, a_n 19, epsilon 0.100, total_reward 134.75544276271913, step 56841
ep 1574, a_n 30, epsilon 0.100, total_reward 22.022113477106846, step 56871
ep 1575, a_n 19, epsilon 0.007, total_reward 133.29515307184013, step 56890
ep 1576, a_n 56, epsilon 0.007, total_reward -28.46640317404184, step 56946
ep 1577, a_n 18, epsilon 0.100, total_reward 145.97353897530203, step 56964
ep 1578, a_n 25, epsilon 0.007, total_reward 83.61688307237033, step 56989
ep 1579, a_n 18, epsilon 0.007, total_reward 176.18531064883496, step 57007
ep 1580, a_n 43, epsilon 0.007, total_reward -10.378402927780387, step 57050
ep 1581, a_n 17, epsilon 0.007, total_reward 164.5809659692899, step 57067
ep 1582, a_n 18, epsilon 0.100, total_reward 178.45402808983715, step 57085
ep 1583, a_n 17, epsilon 0.100, total_reward 170.74365550878736, step 57102
ep 1584, a_n 17, epsilon 0.007, total_reward 171.6808014370437, step 57119
ep 1585, a_n 15, epsilon 0.100, total_reward 214.64089318248583, step 57134
ep 1586, a_n 16, epsilon 0.007, total_reward 190.8145432883319, step 57150
ep 1587, a_n 39, epsilon 0.007, total_reward -10.928283361652353, step 57189
ep 1588, a_n 41, epsilon 0.007, total_reward -14.1612102557059, step 57230
ep 1589, a_n 16, epsilon 0.007, total_reward 191.5316309273031, step 57246
ep 1590, a_n 15, epsilon 0.100, total_reward 214.8663440621195, step 57261
ep 1591, a_n 14, epsilon 0.100, total_reward 240.42171053322534, step 57275
ep 1592, a_n 18, epsilon 0.100, total_reward 152.6287711614337, step 57293
ep 1593, a_n 20, epsilon 0.100, total_reward 118.91372634254364, step 57313
ep 1594, a_n 17, epsilon 0.007, total_reward 168.71136531167562, step 57330
ep 1595, a_n 16, epsilon 0.007, total_reward 191.22432984397113, step 57346
ep 1596, a_n 16, epsilon 0.100, total_reward 192.4072646834303, step 57362
ep 1597, a_n 19, epsilon 0.100, total_reward 158.82476886870518, step 57381
ep 1598, a_n 17, epsilon 0.007, total_reward 170.39597838620526, step 57398
ep 1599, a_n 57, epsilon 0.100, total_reward -21.136523840113902, step 57455
ep 1600, a_n 26, epsilon 0.100, total_reward 54.77490420381861, step 57481
ep 1601, a_n 17, epsilon 0.007, total_reward 169.48231610235536, step 57498
ep 1602, a_n 16, epsilon 0.100, total_reward 191.320477672227, step 57514
ep 1603, a_n 18, epsilon 0.100, total_reward 150.3770196400302, step 57532
ep 1604, a_n 29, epsilon 0.100, total_reward 28.847399924451988, step 57561
ep 1605, a_n 17, epsilon 0.007, total_reward 197.14489399249067, step 57578
ep 1606, a_n 23, epsilon 0.100, total_reward 77.14879127488268, step 57601
ep 1607, a_n 28, epsilon 0.007, total_reward 34.10258485277267, step 57629
ep 1608, a_n 15, epsilon 0.100, total_reward 209.31605392758289, step 57644
ep 1609, a_n 39, epsilon 0.100, total_reward 23.51511881799799, step 57683
ep 1610, a_n 19, epsilon 0.100, total_reward 131.07592756226896, step 57702
ep 1611, a_n 16, epsilon 0.007, total_reward 191.30090494073215, step 57718
ep 1612, a_n 17, epsilon 0.100, total_reward 198.8032965381777, step 57735
ep 1613, a_n 22, epsilon 0.007, total_reward 90.93169822989617, step 57757
ep 1614, a_n 29, epsilon 0.007, total_reward 60.753463267785605, step 57786
ep 1615, a_n 38, epsilon 0.100, total_reward -3.886509921522805, step 57824
ep 1616, a_n 18, epsilon 0.100, total_reward 179.76739225484815, step 57842
ep 1617, a_n 18, epsilon 0.007, total_reward 149.91588607287812, step 57860
ep 1618, a_n 25, epsilon 0.100, total_reward 64.68430081354983, step 57885
ep 1619, a_n 21, epsilon 0.007, total_reward 105.94110533806652, step 57906
ep 1620, a_n 19, epsilon 0.100, total_reward 136.6188528202574, step 57925
ep 1621, a_n 17, epsilon 0.100, total_reward 170.92271719532943, step 57942
ep 1622, a_n 16, epsilon 0.007, total_reward 218.80261400910848, step 57958
ep 1623, a_n 15, epsilon 0.100, total_reward 214.51479302480976, step 57973
ep 1624, a_n 23, epsilon 0.007, total_reward 78.15349406754389, step 57996
ep 1625, a_n 71, epsilon 0.007, total_reward -25.201917988556147, step 58067
ep 1626, a_n 16, epsilon 0.100, total_reward 190.37799169947897, step 58083
ep 1627, a_n 47, epsilon 0.006, total_reward -8.99570853044554, step 58130
ep 1628, a_n 22, epsilon 0.100, total_reward 89.31731860929928, step 58152
ep 1629, a_n 20, epsilon 0.100, total_reward 118.38207370504658, step 58172
ep 1630, a_n 15, epsilon 0.006, total_reward 215.85865263386347, step 58187
ep 1631, a_n 17, epsilon 0.100, total_reward 169.84239790470008, step 58204
ep 1632, a_n 30, epsilon 0.100, total_reward 31.738741066000536, step 58234
ep 1633, a_n 29, epsilon 0.100, total_reward 29.23889389005081, step 58263
ep 1634, a_n 44, epsilon 0.006, total_reward -9.792016458181726, step 58307
ep 1635, a_n 19, epsilon 0.006, total_reward 135.0528007206782, step 58326
ep 1636, a_n 27, epsilon 0.100, total_reward 46.782779444611904, step 58353
ep 1637, a_n 18, epsilon 0.100, total_reward 150.8754476647601, step 58371
ep 1638, a_n 16, epsilon 0.006, total_reward 219.0104430332564, step 58387
ep 1639, a_n 26, epsilon 0.100, total_reward 49.57245293153257, step 58413
ep 1640, a_n 34, epsilon 0.006, total_reward 34.58412066404229, step 58447
ep 1641, a_n 35, epsilon 0.100, total_reward 4.57780502261291, step 58482
ep 1642, a_n 34, epsilon 0.006, total_reward 39.41513902992992, step 58516
ep 1643, a_n 49, epsilon 0.100, total_reward -15.715178056442086, step 58565
ep 1644, a_n 36, epsilon 0.100, total_reward 6.197008509502766, step 58601
ep 1645, a_n 19, epsilon 0.006, total_reward 133.13381528328668, step 58620
ep 1646, a_n 15, epsilon 0.100, total_reward 216.1560562648393, step 58635
ep 1647, a_n 16, epsilon 0.100, total_reward 191.5098580407178, step 58651
ep 1648, a_n 18, epsilon 0.006, total_reward 177.44143935960383, step 58669
ep 1649, a_n 17, epsilon 0.006, total_reward 196.45472089668775, step 58686
ep 1650, a_n 18, epsilon 0.100, total_reward 150.56796050361837, step 58704
ep 1651, a_n 100, epsilon 0.100, total_reward -36.1788349924499, step 58804
ep 1652, a_n 75, epsilon 0.006, total_reward 29.2452330480948, step 58879
ep 1653, a_n 97, epsilon 0.006, total_reward -1.9488613864494608, step 58976
ep 1654, a_n 16, epsilon 0.100, total_reward 218.70196443343582, step 58992
ep 1655, a_n 18, epsilon 0.006, total_reward 178.57127149036387, step 59010
ep 1656, a_n 15, epsilon 0.100, total_reward 216.07943341400835, step 59025
ep 1657, a_n 30, epsilon 0.100, total_reward 30.612347215414836, step 59055
ep 1658, a_n 15, epsilon 0.006, total_reward 215.8967298097161, step 59070
ep 1659, a_n 21, epsilon 0.100, total_reward 104.07388495457894, step 59091
ep 1660, a_n 18, epsilon 0.006, total_reward 150.3337134421973, step 59109
ep 1661, a_n 16, epsilon 0.100, total_reward 191.61288839929176, step 59125
ep 1662, a_n 17, epsilon 0.100, total_reward 170.19071136059532, step 59142
ep 1663, a_n 19, epsilon 0.100, total_reward 132.82213219747692, step 59161
ep 1664, a_n 21, epsilon 0.100, total_reward 103.54172606243732, step 59182
ep 1665, a_n 24, epsilon 0.006, total_reward 94.13805688072931, step 59206
ep 1666, a_n 18, epsilon 0.100, total_reward 145.40571057127653, step 59224
ep 1667, a_n 25, epsilon 0.006, total_reward 88.56248158406075, step 59249
ep 1668, a_n 39, epsilon 0.006, total_reward 16.81279409059201, step 59288
ep 1669, a_n 20, epsilon 0.006, total_reward 117.58184779915642, step 59308
ep 1670, a_n 17, epsilon 0.100, total_reward 169.49857639365175, step 59325
ep 1671, a_n 18, epsilon 0.100, total_reward 150.63988947846218, step 59343
ep 1672, a_n 15, epsilon 0.006, total_reward 215.6492038808687, step 59358
ep 1673, a_n 26, epsilon 0.100, total_reward 53.27463049295783, step 59384
ep 1674, a_n 17, epsilon 0.100, total_reward 169.26951776861873, step 59401
ep 1675, a_n 19, epsilon 0.006, total_reward 133.55036752991558, step 59420
ep 1676, a_n 24, epsilon 0.100, total_reward 69.51149711779075, step 59444
ep 1677, a_n 34, epsilon 0.006, total_reward 5.348592933861362, step 59478
ep 1678, a_n 18, epsilon 0.006, total_reward 149.6296773364148, step 59496
ep 1679, a_n 16, epsilon 0.100, total_reward 191.43651266722523, step 59512
ep 1680, a_n 17, epsilon 0.006, total_reward 165.84209993729573, step 59529
ep 1681, a_n 16, epsilon 0.100, total_reward 218.2078967128494, step 59545
ep 1682, a_n 15, epsilon 0.006, total_reward 214.40210589834783, step 59560
ep 1683, a_n 24, epsilon 0.100, total_reward 66.4103523058488, step 59584
ep 1684, a_n 17, epsilon 0.100, total_reward 195.91866794395364, step 59601
ep 1685, a_n 20, epsilon 0.100, total_reward 115.30343943290633, step 59621
ep 1686, a_n 32, epsilon 0.100, total_reward 41.76531173072353, step 59653
ep 1687, a_n 20, epsilon 0.100, total_reward 119.78196763266021, step 59673
ep 1688, a_n 22, epsilon 0.100, total_reward 118.72737099245828, step 59695
ep 1689, a_n 16, epsilon 0.100, total_reward 217.03958977100976, step 59711
ep 1690, a_n 28, epsilon 0.006, total_reward 38.50598736501726, step 59739
ep 1691, a_n 18, epsilon 0.006, total_reward 151.51522675672163, step 59757
ep 1692, a_n 26, epsilon 0.100, total_reward 77.90765901035455, step 59783
ep 1693, a_n 18, epsilon 0.100, total_reward 145.5014372557922, step 59801
ep 1694, a_n 17, epsilon 0.006, total_reward 195.62977803499948, step 59818
ep 1695, a_n 16, epsilon 0.100, total_reward 187.77537132396802, step 59834
ep 1696, a_n 18, epsilon 0.100, total_reward 177.1854920397584, step 59852
ep 1697, a_n 18, epsilon 0.006, total_reward 149.42243618132656, step 59870
ep 1698, a_n 18, epsilon 0.006, total_reward 149.54966025496944, step 59888
ep 1699, a_n 18, epsilon 0.006, total_reward 176.5669502108815, step 59906
ep 1700, a_n 18, epsilon 0.100, total_reward 149.45300950692857, step 59924
ep 1701, a_n 23, epsilon 0.006, total_reward 111.410926021119, step 59947
ep 1702, a_n 18, epsilon 0.100, total_reward 151.45984312875225, step 59965
ep 1703, a_n 25, epsilon 0.006, total_reward 64.80636877092212, step 59990
ep 1704, a_n 17, epsilon 0.006, total_reward 168.65720829723816, step 60007
ep 1705, a_n 32, epsilon 0.005, total_reward 17.307255265961015, step 60039
ep 1706, a_n 30, epsilon 0.005, total_reward 26.752094371070278, step 60069
ep 1707, a_n 22, epsilon 0.100, total_reward 91.24955475864965, step 60091
ep 1708, a_n 20, epsilon 0.100, total_reward 119.43918368156474, step 60111
ep 1709, a_n 23, epsilon 0.100, total_reward 80.0435301863074, step 60134
ep 1710, a_n 23, epsilon 0.005, total_reward 78.27041439639984, step 60157
ep 1711, a_n 19, epsilon 0.005, total_reward 135.44769852980377, step 60176
ep 1712, a_n 37, epsilon 0.100, total_reward -1.853354786932755, step 60213
ep 1713, a_n 44, epsilon 0.005, total_reward 11.764419265426508, step 60257
ep 1714, a_n 32, epsilon 0.005, total_reward 21.396274672679237, step 60289
ep 1715, a_n 22, epsilon 0.100, total_reward 116.42974041457144, step 60311
ep 1716, a_n 34, epsilon 0.100, total_reward 7.350413624446443, step 60345
ep 1717, a_n 34, epsilon 0.005, total_reward 6.93933478931816, step 60379
ep 1718, a_n 37, epsilon 0.005, total_reward -0.6539423109374667, step 60416
ep 1719, a_n 23, epsilon 0.005, total_reward 81.59387388377614, step 60439
ep 1720, a_n 17, epsilon 0.005, total_reward 169.28734115456837, step 60456
ep 1721, a_n 15, epsilon 0.100, total_reward 215.64055105075576, step 60471
ep 1722, a_n 17, epsilon 0.005, total_reward 170.83088639519463, step 60488
ep 1723, a_n 18, epsilon 0.005, total_reward 145.37442054631663, step 60506
ep 1724, a_n 16, epsilon 0.100, total_reward 218.03841885591712, step 60522
ep 1725, a_n 36, epsilon 0.005, total_reward 1.3129267132296611, step 60558
ep 1726, a_n 41, epsilon 0.005, total_reward -6.740719187927166, step 60599
ep 1727, a_n 17, epsilon 0.005, total_reward 197.9753503515205, step 60616
ep 1728, a_n 32, epsilon 0.005, total_reward 17.883026432933963, step 60648
ep 1729, a_n 29, epsilon 0.005, total_reward 30.132026003663885, step 60677
ep 1730, a_n 49, epsilon 0.005, total_reward 11.382334346343224, step 60726
ep 1731, a_n 18, epsilon 0.100, total_reward 149.9316373309412, step 60744
ep 1732, a_n 27, epsilon 0.100, total_reward 72.21489100834928, step 60771
ep 1733, a_n 21, epsilon 0.100, total_reward 103.59388711989179, step 60792
ep 1734, a_n 29, epsilon 0.100, total_reward 33.19921405059486, step 60821
ep 1735, a_n 38, epsilon 0.005, total_reward -3.056711435765198, step 60859
ep 1736, a_n 21, epsilon 0.005, total_reward 104.8437784444728, step 60880
ep 1737, a_n 20, epsilon 0.005, total_reward 117.62802902927942, step 60900
ep 1738, a_n 26, epsilon 0.005, total_reward 51.44398791800067, step 60926
ep 1739, a_n 18, epsilon 0.100, total_reward 150.94656953497795, step 60944
ep 1740, a_n 27, epsilon 0.100, total_reward 41.856146078702594, step 60971
ep 1741, a_n 27, epsilon 0.005, total_reward 69.70151800882722, step 60998
ep 1742, a_n 29, epsilon 0.005, total_reward 31.267984771036424, step 61027
ep 1743, a_n 28, epsilon 0.100, total_reward 37.744339236717785, step 61055
ep 1744, a_n 42, epsilon 0.005, total_reward -7.520898978919661, step 61097
ep 1745, a_n 37, epsilon 0.100, total_reward 4.828350441345933, step 61134
ep 1746, a_n 62, epsilon 0.005, total_reward -23.284604184654288, step 61196
ep 1747, a_n 25, epsilon 0.100, total_reward 87.14719710783453, step 61221
ep 1748, a_n 20, epsilon 0.100, total_reward 116.85628628141438, step 61241
ep 1749, a_n 49, epsilon 0.005, total_reward -14.955352526475723, step 61290
ep 1750, a_n 30, epsilon 0.005, total_reward 24.926232732203584, step 61320
ep 1751, a_n 21, epsilon 0.100, total_reward 103.53515633317241, step 61341
